Pesticide Name,Commodity,Number of Samples Analyzed,Number of Samples with Detects,Pct of Samples with Detects,Min Detect,Max Detect,LOD Range,pp_,EPA Tolerance (ppm)
"Dimethoate","Baby Food - Applesauce","379","0"," "," "," ","0.01","M","NT"
"Dimethoate","Baby Food - Peas","378","0"," "," "," ","0.01","M","2.0"
"Dimethoate","Bananas","708","0"," "," "," ","0.005","M","NT"
"Dimethoate","Broccoli","708","4","0.6","0.011","0.21","0.01","M","2.0"
"Dimethoate","Butter","756","0"," "," "," ","0.0029 - 0.0095","M","NT"
"Dimethoate","Cauliflower","532","2","0.4","0.004","0.036","0.0024","M","2.0"
"Dimethoate","Celery","708","30","4.2","0.0031","0.21","0.0024 - 0.0025","M","2.0"
"Dimethoate","Fish, Salmon","88","0"," "," "," ","0.005","M","NA"
"Dimethoate","Grape Juice","176","0"," "," "," ","0.005","M","NT"
"Dimethoate","Green Beans","378","20","5.3","0.001","0.63","0.001","M","2.0"
"Dimethoate","Infant Formula, Dairy-based","177","0"," "," "," ","0.0024","M","0.002"
"Dimethoate","Infant Formula, Soy-based","179","0"," "," "," ","0.0025","M","2.0"
"Dimethoate","Mushrooms","532","0"," "," "," ","0.005","M","NT"
"Dimethoate","Nectarines","543","1","0.2","0.005","0.005","0.003","M","NT"
"Dimethoate","Peaches","285","0"," "," "," ","0.01","M","NT"
"Dimethoate","Plums","507","0"," "," "," ","0.0025","M","NT"
"Dimethoate","Raspberries","652","0"," "," "," ","0.0025 - 0.005","M","NT"
"Dimethoate","Raspberries, Frozen","53","0"," "," "," ","0.0025 - 0.005","M","NT"
"Dimethoate","Summer Squash","709","0"," "," "," ","0.0025 - 0.01","M","NT"
"Dimethoate","Water, Finished","50","0"," "," "," ","1.3 - 50","T",""
"Dimethoate","Water, Groundwater","14","0"," "," "," ","1.3 - 50","T",""
"Dimethoate","Water, Untreated","50","0"," "," "," ","1.3 - 50","T",""
"Dimethoate","Winter Squash","187","1","0.5","0.021","0.021","0.0015","M","NT"
"Dimethomorph","Apple Juice","379","0"," "," "," ","0.003","M","NT"
"Dimethomorph","Baby Food - Applesauce","379","0"," "," "," ","0.01","M","NT"
"Dimethomorph","Broccoli","708","3","0.4","0.018","0.067","0.01","M","6.0"
"Dimethomorph","Butter","756","0"," "," "," ","0.0011","M","NT"
"Dimethomorph","Cauliflower","532","1","0.2","0.002","0.002","0.001","M","6.0"
"Dimethomorph","Celery","708","8","1.1","0.002","0.0042","0.001 - 0.005","M","30.0"
"Dimethomorph","Fish, Salmon","88","0"," "," "," ","0.003","M","NA"
"Dimethomorph","Grape Juice","176","0"," "," "," ","0.003","M","3.0"
"Dimethomorph","Green Beans","378","1","0.3","0.036","0.036","0.001","M","NT"
"Dimethomorph","Infant Formula, Dairy-based","177","0"," "," "," ","0.001","M","NT"
"Dimethomorph","Infant Formula, Soy-based","179","0"," "," "," ","0.005","M","NT"
"Dimethomorph","Mushrooms","502","0"," "," "," ","0.003","M","NT"
"Dimethomorph","Peaches","285","0"," "," "," ","0.01","M","NT"
"Dimethomorph","Plums","507","0"," "," "," ","0.005","M","NT"
"Dimethomorph","Raspberries","351","0"," "," "," ","0.005","M","NT"
"Dimethomorph","Raspberries, Frozen","10","0"," "," "," ","0.005","M","NT"
"Dimethomorph","Summer Squash","709","1","0.1","0.02","0.02","0.005 - 0.01","M","0.5"
"Dimethomorph","Winter Squash","187","1","0.5","0.005","0.005","0.003","M","0.5"
"Diniconazole","Celery","346","0"," "," "," ","0.02","M","NT"
"Diniconazole","Infant Formula, Soy-based","179","0"," "," "," ","0.02","M","NT"
"Diniconazole","Plums","507","0"," "," "," ","0.02","M","NT"
"Diniconazole","Raspberries","351","0"," "," "," ","0.02","M","NT"
"Diniconazole","Raspberries, Frozen","10","0"," "," "," ","0.02","M","NT"
"Diniconazole","Summer Squash","363","0"," "," "," ","0.02","M","NT"
"Dinoseb","Water, Finished","43","0"," "," "," ","0.35","T",""
"Dinoseb","Water, Groundwater","2","0"," "," "," ","0.35","T",""
"Dinoseb","Water, Untreated","43","0"," "," "," ","0.35","T",""
"Dinotefuran","Apple Juice","379","1","0.3","0.011","0.011","0.003","M","1.0"
"Dinotefuran","Bananas","708","0"," "," "," ","0.015","M","0.01"
"Dinotefuran","Butter","756","0"," "," "," ","0.0072 - 0.024","M","0.01"
"Dinotefuran","Cauliflower","532","0"," "," "," ","0.006","M","1.4"
"Dinotefuran","Celery","708","23","3.2","0.01","0.071","0.006 - 0.02","M","5.0"
"Dinotefuran","Fish, Salmon","113","0"," "," "," ","0.003","M","0.01"
"Dinotefuran","Grape Juice","176","0"," "," "," ","0.003","M","0.9"
"Dinotefuran","Green Beans","378","2","0.5","0.17","0.17","0.04","M","0.01"
"Dinotefuran","Infant Formula, Dairy-based","177","0"," "," "," ","0.006","M","0.05"
"Dinotefuran","Infant Formula, Soy-based","179","0"," "," "," ","0.01","M","0.01"
"Dinotefuran","Mushrooms","532","0"," "," "," ","0.003","M","0.01"
"Dinotefuran","Nectarines","543","1","0.2","0.1","0.1","0.06","M","1.0"
"Dinotefuran","Plums","507","0"," "," "," ","0.01","M","1.0"
"Dinotefuran","Raspberries","652","0"," "," "," ","0.01 - 0.015","M","NT"
"Dinotefuran","Raspberries, Frozen","53","0"," "," "," ","0.01 - 0.015","M","NT"
"Dinotefuran","Summer Squash","709","33","4.7","0.01","0.4","0.01 - 0.1","M","0.5"
"Dinotefuran","Water, Finished","7","0"," "," "," ","7.5","T",""
"Dinotefuran","Water, Groundwater","12","0"," "," "," ","7.5","T",""
"Dinotefuran","Water, Untreated","7","0"," "," "," ","7.5","T",""
"Dinotefuran","Winter Squash","187","4","2.1","0.01","0.043","0.006","M","0.5"
"Dioxacarb","Nectarines","543","0"," "," "," ","0.004","M","NT"
"Dioxathion","Celery","346","0"," "," "," ","0.02","M","NT"
"Dioxathion","Infant Formula, Soy-based","179","0"," "," "," ","0.02","M","NT"
"Dioxathion","Plums","453","0"," "," "," ","0.02 - 0.0398","M","NT"
"Dioxathion","Raspberries","351","0"," "," "," ","0.02","M","NT"
"Dioxathion","Raspberries, Frozen","10","0"," "," "," ","0.02","M","NT"
"Dioxathion","Summer Squash","363","0"," "," "," ","0.02","M","NT"
"Dioxathion","Winter Squash","187","0"," "," "," ","0.012","M","NT"
"Diphenamid","Baby Food - Applesauce","357","0"," "," "," ","0.001","M","NT"
"Diphenamid","Broccoli","707","0"," "," "," ","0.005","M","NT"
"Diphenamid","Butter","756","0"," "," "," ","0.0027","M","NT"
"Diphenamid","Cauliflower","532","0"," "," "," ","0.0022","M","NT"
"Diphenamid","Celery","362","0"," "," "," ","0.0022","M","NT"
"Diphenamid","Infant Formula, Dairy-based","177","0"," "," "," ","0.0022","M","NT"
"Diphenamid","Peaches","285","0"," "," "," ","0.005","M","NT"
"Diphenylamine (DPA)","Apple Juice","379","67","17.7","0.002","0.066","0.002","M","10.0"
"Diphenylamine (DPA)","Baby Food - Applesauce","379","10","2.6","0.0052","0.035","0.005","M","10.0"
"Diphenylamine (DPA)","Bananas","708","0"," "," "," ","0.06","M","NT"
"Diphenylamine (DPA)","Broccoli","707","0"," "," "," ","0.005","M","NT"
"Diphenylamine (DPA)","Butter","756","0"," "," "," ","0.0036","M","NT"
"Diphenylamine (DPA)","Cauliflower","532","0"," "," "," ","0.003","M","NT"
"Diphenylamine (DPA)","Celery","708","0"," "," "," ","0.0025 - 0.003","M","NT"
"Diphenylamine (DPA)","Fish, Salmon","352","0"," "," "," ","0.002","M","NA"
"Diphenylamine (DPA)","Grape Juice","176","0"," "," "," ","0.002","M","NT"
"Diphenylamine (DPA)","Infant Formula, Dairy-based","177","0"," "," "," ","0.003","M","0.01"
"Diphenylamine (DPA)","Infant Formula, Soy-based","179","0"," "," "," ","0.0025","M","NT"
"Diphenylamine (DPA)","Mushrooms","532","0"," "," "," ","0.002","M","NT"
"Diphenylamine (DPA)","Peaches","285","1","0.4","0.0065","0.0065","0.005","M","NT"
"Diphenylamine (DPA)","Plums","507","0"," "," "," ","0.0025","M","NT"
"Diphenylamine (DPA)","Raspberries","652","0"," "," "," ","0.0025 - 0.06","M","NT"
"Diphenylamine (DPA)","Raspberries, Frozen","53","0"," "," "," ","0.0025 - 0.06","M","NT"
"Diphenylamine (DPA)","Summer Squash","363","0"," "," "," ","0.0025","M","NT"
"Diphenylamine (DPA)","Winter Squash","187","0"," "," "," ","0.003","M","NT"
"Disulfoton","Apple Juice","33","0"," "," "," ","0.01","M","NT"
"Disulfoton","Baby Food - Applesauce","379","0"," "," "," ","0.001","M","NT"
"Disulfoton","Bananas","708","0"," "," "," ","0.05","M","NT"
"Disulfoton","Broccoli","707","0"," "," "," ","0.005","M","0.75"
"Disulfoton","Butter","756","0"," "," "," ","0.0085","M","NT"
"Disulfoton","Cauliflower","532","0"," "," "," ","0.0021","M","0.75"
"Disulfoton","Celery","708","0"," "," "," ","0.0021 - 0.01","M","NT"
"Disulfoton","Infant Formula, Dairy-based","177","0"," "," "," ","0.0021","M","NT"
"Disulfoton","Infant Formula, Soy-based","179","0"," "," "," ","0.01","M","NT"
"Disulfoton","Mushrooms","31","0"," "," "," ","0.01","M","NT"
"Disulfoton","Peaches","285","0"," "," "," ","0.005","M","NT"
"Disulfoton","Plums","507","0"," "," "," ","0.01","M","NT"
"Disulfoton","Raspberries","652","0"," "," "," ","0.01 - 0.05","M","NT"
"Disulfoton","Raspberries, Frozen","53","0"," "," "," ","0.01 - 0.05","M","NT"
"Disulfoton","Summer Squash","363","0"," "," "," ","0.01","M","NT"
"Disulfoton","Water, Finished","50","0"," "," "," ","8.6 - 50","T",""
"Disulfoton","Water, Groundwater","14","0"," "," "," ","8.6 - 50","T",""
"Disulfoton","Water, Untreated","50","0"," "," "," ","8.6 - 50","T",""
"Disulfoton","Winter Squash","187","0"," "," "," ","0.006","M","NT"
"Disulfoton oxygen analog","Apple Juice","379","0"," "," "," ","0.001","M","NT"
"Disulfoton oxygen analog","Bananas","708","0"," "," "," ","0.002","M","NT"
"Disulfoton oxygen analog","Butter","756","0"," "," "," ","0.0095","M","NT"
"Disulfoton oxygen analog","Cauliflower","532","0"," "," "," ","0.0024","M","0.75"
"Disulfoton oxygen analog","Celery","362","0"," "," "," ","0.0024","M","NT"
"Disulfoton oxygen analog","Fish, Salmon","352","0"," "," "," ","0.001","M","NA"
"Disulfoton oxygen analog","Grape Juice","176","0"," "," "," ","0.001","M","NT"
"Disulfoton oxygen analog","Green Beans","378","0"," "," "," ","0.001","M","0.75"
"Disulfoton oxygen analog","Infant Formula, Dairy-based","177","0"," "," "," ","0.0024","M","NT"
"Disulfoton oxygen analog","Mushrooms","532","0"," "," "," ","0.001","M","NT"
"Disulfoton oxygen analog","Raspberries","301","0"," "," "," ","0.002","M","NT"
"Disulfoton oxygen analog","Raspberries, Frozen","43","0"," "," "," ","0.002","M","NT"
"Disulfoton sulfone","Apple Juice","379","0"," "," "," ","0.02","M","NT"
"Disulfoton sulfone","Baby Food - Applesauce","379","0"," "," "," ","0.01","M","NT"
"Disulfoton sulfone","Bananas","708","0"," "," "," ","0.01","M","NT"
"Disulfoton sulfone","Broccoli","708","0"," "," "," ","0.05","M","0.75"
"Disulfoton sulfone","Butter","756","0"," "," "," ","0.0022","M","NT"
"Disulfoton sulfone","Cauliflower","532","0"," "," "," ","0.0018","M","0.75"
"Disulfoton sulfone","Celery","708","0"," "," "," ","0.0018 - 0.0025","M","NT"
"Disulfoton sulfone","Fish, Salmon","352","0"," "," "," ","0.02","M","NA"
"Disulfoton sulfone","Grape Juice","148","0"," "," "," ","0.02","M","NT"
"Disulfoton sulfone","Infant Formula, Dairy-based","177","0"," "," "," ","0.0018","M","NT"
"Disulfoton sulfone","Infant Formula, Soy-based","179","0"," "," "," ","0.0025","M","NT"
"Disulfoton sulfone","Mushrooms","532","0"," "," "," ","0.02","M","NT"
"Disulfoton sulfone","Peaches","285","0"," "," "," ","0.05","M","NT"
"Disulfoton sulfone","Plums","507","0"," "," "," ","0.0025","M","NT"
"Disulfoton sulfone","Raspberries","652","0"," "," "," ","0.0025 - 0.01","M","NT"
"Disulfoton sulfone","Raspberries, Frozen","53","0"," "," "," ","0.0025 - 0.01","M","NT"
"Disulfoton sulfone","Summer Squash","363","0"," "," "," ","0.0025","M","NT"
"Disulfoton sulfone","Water, Finished","50","0"," "," "," ","2 - 6","T",""
"Disulfoton sulfone","Water, Groundwater","14","0"," "," "," ","2 - 6","T",""
"Disulfoton sulfone","Water, Untreated","50","0"," "," "," ","2 - 6","T",""
"Disulfoton sulfone","Winter Squash","187","0"," "," "," ","0.0015","M","NT"
"Disulfoton sulfone oxygen analog","Bananas","708","0"," "," "," ","0.01","M","NT"
"Disulfoton sulfone oxygen analog","Butter","740","0"," "," "," ","0.0011 - 0.0072","M","NT"
"Disulfoton sulfone oxygen analog","Cauliflower","532","0"," "," "," ","0.001 - 0.006","M","0.75"
"Disulfoton sulfone oxygen analog","Celery","362","0"," "," "," ","0.001 - 0.006","M","NT"
"Disulfoton sulfone oxygen analog","Green Beans","378","0"," "," "," ","0.005","M","0.75"
"Disulfoton sulfone oxygen analog","Infant Formula, Dairy-based","177","0"," "," "," ","0.003","M","NT"
"Disulfoton sulfone oxygen analog","Raspberries","301","0"," "," "," ","0.01","M","NT"
"Disulfoton sulfone oxygen analog","Raspberries, Frozen","43","0"," "," "," ","0.01","M","NT"
"Disulfoton sulfoxide","Apple Juice","379","0"," "," "," ","0.005","M","NT"
"Disulfoton sulfoxide","Bananas","708","0"," "," "," ","0.005","M","NT"
"Disulfoton sulfoxide","Butter","756","0"," "," "," ","0.0022","M","NT"
"Disulfoton sulfoxide","Cauliflower","532","0"," "," "," ","0.0018 - 0.006","M","0.75"
"Disulfoton sulfoxide","Celery","708","0"," "," "," ","0.0018 - 0.0025","M","NT"
"Disulfoton sulfoxide","Fish, Salmon","352","0"," "," "," ","0.005","M","NA"
"Disulfoton sulfoxide","Grape Juice","176","0"," "," "," ","0.005","M","NT"
"Disulfoton sulfoxide","Green Beans","378","0"," "," "," ","0.001","M","0.75"
"Disulfoton sulfoxide","Infant Formula, Dairy-based","177","0"," "," "," ","0.0018","M","NT"
"Disulfoton sulfoxide","Infant Formula, Soy-based","179","0"," "," "," ","0.0025","M","NT"
"Disulfoton sulfoxide","Mushrooms","532","0"," "," "," ","0.005","M","NT"
"Disulfoton sulfoxide","Plums","507","0"," "," "," ","0.0025","M","NT"
"Disulfoton sulfoxide","Raspberries","652","0"," "," "," ","0.0025 - 0.005","M","NT"
"Disulfoton sulfoxide","Raspberries, Frozen","53","0"," "," "," ","0.0025 - 0.005","M","NT"
"Disulfoton sulfoxide","Summer Squash","363","0"," "," "," ","0.0025","M","NT"
"Disulfoton sulfoxide","Winter Squash","187","0"," "," "," ","0.0015","M","NT"
"Disulfoton sulfoxide oxygen analog","Bananas","708","0"," "," "," ","0.0098","M","NT"
"Disulfoton sulfoxide oxygen analog","Butter","756","0"," "," "," ","0.0011 - 0.0072","M","NT"
"Disulfoton sulfoxide oxygen analog","Cauliflower","532","0"," "," "," ","0.001 - 0.003","M","0.75"
"Disulfoton sulfoxide oxygen analog","Celery","362","0"," "," "," ","0.001 - 0.003","M","NT"
"Disulfoton sulfoxide oxygen analog","Green Beans","378","0"," "," "," ","0.001","M","0.75"
"Disulfoton sulfoxide oxygen analog","Infant Formula, Dairy-based","177","0"," "," "," ","0.001","M","NT"
"Disulfoton sulfoxide oxygen analog","Raspberries","301","0"," "," "," ","0.0098","M","NT"
"Disulfoton sulfoxide oxygen analog","Raspberries, Frozen","43","0"," "," "," ","0.0098","M","NT"
"Diuron","Apple Juice","379","0"," "," "," ","0.003","M","0.1"
"Diuron","Baby Food - Peas","378","0"," "," "," ","0.1","M","0.1"
"Diuron","Bananas","708","0"," "," "," ","0.03","M","0.1"
"Diuron","Butter","756","0"," "," "," ","0.009","M","NT"
"Diuron","Cauliflower","532","0"," "," "," ","0.0075 - 0.025","M","NT"
"Diuron","Celery","708","0"," "," "," ","0.0075 - 0.02","M","NT"
"Diuron","Fish, Salmon","323","0"," "," "," ","0.002","M","NA"
"Diuron","Grape Juice","148","0"," "," "," ","0.003","M","0.05"
"Diuron","Green Beans","378","0"," "," "," ","0.01","M","NT"
"Diuron","Infant Formula, Dairy-based","177","0"," "," "," ","0.0075","M","NT"
"Diuron","Infant Formula, Soy-based","179","0"," "," "," ","0.02","M","NT"
"Diuron","Mushrooms","532","0"," "," "," ","0.003","M","NT"
"Diuron","Nectarines","543","0"," "," "," ","0.02","M","NT"
"Diuron","Plums","507","0"," "," "," ","0.02","M","NT"
"Diuron","Raspberries","652","0"," "," "," ","0.02 - 0.03","M","0.1"
"Diuron","Raspberries, Frozen","53","0"," "," "," ","0.02 - 0.03","M","0.1"
"Diuron","Summer Squash","363","0"," "," "," ","0.02","M","NT"
"Diuron","Water, Finished","50","6","12","2.7","8.49","1.6 - 4","T",""
"Diuron","Water, Groundwater","14","0"," "," "," ","1.6 - 4","T",""
"Diuron","Water, Untreated","50","9","18","2.7","7","1.6 - 4","T",""
"Diuron","Winter Squash","187","0"," "," "," ","0.012","M","NT"
"DMST (4-dimethylaminosulphotosluidide)","Celery","346","0"," "," "," ","0.0025","M","NT"
"DMST (4-dimethylaminosulphotosluidide)","Infant Formula, Soy-based","179","0"," "," "," ","0.0025","M","NT"
"DMST (4-dimethylaminosulphotosluidide)","Plums","507","0"," "," "," ","0.0025","M","NT"
"DMST (4-dimethylaminosulphotosluidide)","Raspberries","351","0"," "," "," ","0.0025","M","NT"
"DMST (4-dimethylaminosulphotosluidide)","Raspberries, Frozen","10","0"," "," "," ","0.0025","M","NT"
"DMST (4-dimethylaminosulphotosluidide)","Summer Squash","363","0"," "," "," ","0.0025","M","NT"
"Dodine","Apple Juice","379","0"," "," "," ","0.01","M","5.0"
"Dodine","Celery","346","0"," "," "," ","0.02","M","NT"
"Dodine","Grape Juice","148","0"," "," "," ","0.01","M","NT"
"Dodine","Infant Formula, Soy-based","179","0"," "," "," ","0.02","M","NT"
"Dodine","Nectarines","453","0"," "," "," ","0.015","M","5.0"
"Dodine","Plums","507","0"," "," "," ","0.02","M","5.0"
"Dodine","Raspberries","351","0"," "," "," ","0.02","M","NT"
"Dodine","Raspberries, Frozen","10","0"," "," "," ","0.02","M","NT"
"Dodine","Summer Squash","363","0"," "," "," ","0.02","M","NT"
"Dodine","Winter Squash","187","0"," "," "," ","0.012","M","NT"
"Emamectin","Celery","346","0"," "," "," ","0.01","M","0.100"
"Emamectin","Infant Formula, Soy-based","179","0"," "," "," ","0.01","M","NT"
"Emamectin","Plums","507","0"," "," "," ","0.01","M","NT"
"Emamectin","Raspberries","351","0"," "," "," ","0.01","M","NT"
"Emamectin","Raspberries, Frozen","10","0"," "," "," ","0.01","M","NT"
"Emamectin","Summer Squash","363","0"," "," "," ","0.01","M","0.02"
"Emamectin","Winter Squash","187","0"," "," "," ","0.006","M","0.02"
"Emamectin benzoate","Apple Juice","379","0"," "," "," ","0.01","M","0.025"
"Emamectin benzoate","Butter","756","0"," "," "," ","0.0011","M","NT"
"Emamectin benzoate","Cauliflower","532","0"," "," "," ","0.001","M","0.050"
"Emamectin benzoate","Celery","362","0"," "," "," ","0.001","M","0.100"
"Emamectin benzoate","Grape Juice","176","0"," "," "," ","0.01","M","0.03"
"Emamectin benzoate","Infant Formula, Dairy-based","177","0"," "," "," ","0.001","M","0.003"
"Endosulfan I","Apple Juice","379","0"," "," "," ","0.01","M","1.0"
"Endosulfan I","Baby Food - Applesauce","357","0"," "," "," ","0.001","M","1.0"
"Endosulfan I","Bananas","708","0"," "," "," ","0.03","M","NT"
"Endosulfan I","Broccoli","707","0"," "," "," ","0.005","M","3.0"
"Endosulfan I","Butter","756","0"," "," "," ","0.0072","M","2.0"
"Endosulfan I","Carrots","712","0"," "," "," ","0.004","M","0.2"
"Endosulfan I","Cauliflower","532","0"," "," "," ","0.006","M","2.0"
"Endosulfan I","Celery","708","3","0.4","0.01","0.067","0.006 - 0.01","M","8.0"
"Endosulfan I","Fish, Salmon","352","0"," "," "," ","0.01","M","NA"
"Endosulfan I","Grape Juice","176","0"," "," "," ","0.01","M","NT"
"Endosulfan I","Green Beans","378","1","0.3","0.19","0.19","0.125","M","2.0"
"Endosulfan I","Infant Formula, Dairy-based","177","0"," "," "," ","0.006","M","NT"
"Endosulfan I","Infant Formula, Soy-based","179","0"," "," "," ","0.01","M","2.0"
"Endosulfan I","Mushrooms","532","0"," "," "," ","0.01","M","NT"
"Endosulfan I","Nectarines","543","0"," "," "," ","0.004","M","2.0"
"Endosulfan I","Peaches","285","0"," "," "," ","0.005","M","2.0"
"Endosulfan I","Plums","507","0"," "," "," ","0.01","M","2.0"
"Endosulfan I","Raspberries","652","0"," "," "," ","0.01 - 0.03","M","NT"
"Endosulfan I","Raspberries, Frozen","53","0"," "," "," ","0.01 - 0.03","M","NT"
"Endosulfan I","Summer Squash","709","6","0.8","0.011","0.039","0.01 - 0.25","M","1.0"
"Endosulfan I","Winter Squash","187","1","0.5","0.01","0.01","0.006","M","1.0"
"Endosulfan II","Apple Juice","379","0"," "," "," ","0.015","M","1.0"
"Endosulfan II","Baby Food - Applesauce","357","0"," "," "," ","0.001","M","1.0"
"Endosulfan II","Bananas","708","0"," "," "," ","0.042","M","NT"
"Endosulfan II","Broccoli","707","0"," "," "," ","0.005","M","3.0"
"Endosulfan II","Butter","739","0"," "," "," ","0.0014","M","2.0"
"Endosulfan II","Carrots","712","0"," "," "," ","0.01","M","0.2"
"Endosulfan II","Cauliflower","532","0"," "," "," ","0.0012 - 0.004","M","2.0"
